,,phateepi_1,phateepi_2,curatedCLUST,CCATmed,VELOmed,dist,clustDISTmin,Ridge,height,,,
WtFib,1072,0.01988202,-0.006056227,Late Enterocyte,0.247271505,184.1888013,0.010759247,0.009002585,,0.249075541,,,
WtFib,1073,0.034903909,0.001545956,Early Enterocyte,0.292534217,258.0581529,0.027631264,0.006641666,Y,0.305731964,,,
WtFib,1074,0.00011,-0.002146711,revCSC,0.312961821,215.858828,0.008496501,0.004813433,,0.318998143,,,
WtFib,1075,0.003567334,-0.009121123,TA 1,0.324147743,264.0702016,0.00820808,0.004755062,,0.328830598,,,
WtFib,1076,0.01268505,-0.013554339,Early Enterocyte,0.292534217,258.0581529,0.007892832,0.006641666,,0.293777322,,,
WtFib,1077,0.001662504,0.002389476,revCSC,0.312961821,215.858828,0.00703648,0.004813433,,0.316605258,,,
WtFib,1078,-0.00572186,-0.008964602,TA 1,0.324147743,264.0702016,0.006002068,0.004755062,,0.325838887,,,
WtFib,1079,0.027068831,0.00087,Late Enterocyte,0.247271505,184.1888013,0.009162987,0.009002585,,0.247436232,,,
WtFib,1080,-0.00460396,0.012144839,revCSC,0.312961821,215.858828,0.008156079,0.004813433,,0.318440212,,,
WtFib,1081,0.002075757,0.009711954,TA 2,0.287943009,184.9690535,0.015608155,0.00446672,,0.310906651,,,
WtFib,1082,-0.001929329,0.003214909,revCSC,0.312961821,215.858828,0.005474792,0.004813433,,0.314045747,,,
WtFib,1083,-0.028720899,0.009247424,proCSC,0.383408272,200.7958537,0.005943232,0.005289637,Y,0.400369709,,,
WtFib,1084,0.033356443,-0.001059898,Late Enterocyte,0.247271505,184.1888013,0.010433928,0.009002585,Y,0.26576224,,,
WtFib,1085,0.001444262,-0.009615797,TA 1,0.324147743,264.0702016,0.006834335,0.004755062,,0.326967577,,,
WtFib,1086,0.034952221,0.001976319,Early Enterocyte,0.292534217,258.0581529,0.027978831,0.006641666,,0.313733908,,,
WtFib,1087,0.001615494,-0.004213577,revCSC,0.312961821,215.858828,0.010776083,0.004813433,,0.322734237,,,
WtFib,1088,0.00916941,0.003158511,revCSC,0.312961821,215.858828,0.013360317,0.004813433,Y,0.328739662,,,
WtFib,1089,0.024451464,0.024110308,Goblet / DCS,0.259884765,215.2181999,0.014602892,0.0136771,Y,0.275709571,,,
WtFib,1090,0.021043965,-0.01131515,Early Enterocyte,0.292534217,258.0581529,0.011933344,0.006641666,,0.297791802,,,
WtFib,1091,0.005487732,0.021132848,ER Stress,0.285356228,106.1882196,0.009631998,0.005853808,,0.295706611,,,
WtFib,1092,0.006679557,-0.000782,ER Stress,0.285356228,106.1882196,0.014515131,0.005853808,Y,0.317429336,,,
WtFib,1093,0.035245239,0.005795321,Late Enterocyte,0.247271505,184.1888013,0.013914439,0.009002585,,0.252315822,,,
WtFib,1094,0.034657281,0.005672152,Late Enterocyte,0.247271505,184.1888013,0.013686508,0.009002585,,0.252081744,,,
WtFib,1095,-0.002352124,-0.003163044,revCSC,0.312961821,215.858828,0.008925031,0.004813433,Y,0.328739662,,,
WtFib,1096,-0.002352124,-0.003163044,revCSC,0.312961821,215.858828,0.008925031,0.004813433,Y,0.328739662,,,
WtFib,1097,-0.025494577,0.006595605,proCSC,0.383408272,200.7958537,0.005690262,0.005289637,,0.384050581,,,
WtFib,1098,0.037506967,0.008746753,Early Enterocyte,0.292534217,258.0581529,0.035163317,0.006641666,,0.320872105,,,
WtFib,1099,-0.002142289,-0.010091339,CSC,0.34734132,214.0478215,0.006353511,0.005480045,Y,0.363252654,,,
WtFib,1100,0.024828677,0.033961418,Goblet / DCS,0.259884765,215.2181999,0.021883834,0.0136771,Y,0.275709571,,,
WtFib,1101,0.024828677,0.033961418,Goblet / DCS,0.259884765,215.2181999,0.021883834,0.0136771,Y,0.275709571,,,
WtFib,1102,-0.016502948,-0.001747479,proCSC,0.383408272,200.7958537,0.011522632,0.005289637,,0.393401447,,,
WtFib,1103,0.00495053,0.022739436,ER Stress,0.285356228,106.1882196,0.011094463,0.005853808,Y,0.317429336,,,
WtFib,1104,0.00495053,0.022739436,ER Stress,0.285356228,106.1882196,0.011094463,0.005853808,Y,0.317429336,,,
WtFib,1105,0.006544427,0.004838645,revCSC,0.312961821,215.858828,0.010860056,0.004813433,Y,0.328739662,,,
WtFib,1106,-0.004828759,-0.013974379,CSC,0.34734132,214.0478215,0.006379389,0.005480045,Y,0.363252654,,,
WtFib,1107,0.026189681,-0.00058,Late Enterocyte,0.247271505,184.1888013,0.009389579,0.009002585,,0.247668935,,,
WtFib,1108,0.004573114,-0.01021853,TA 1,0.324147743,264.0702016,0.009519917,0.004755062,,0.330609664,,,
WtFib,1109,0.021511739,0.001712401,Goblet / DCS,0.259884765,215.2181999,0.01910138,0.0136771,Y,0.275709571,,,
WtFib,1110,-0.004098534,0.008623305,revCSC,0.312961821,215.858828,0.005443447,0.004813433,,0.313994375,,,
WtFib,1111,-0.0028831,-0.000142,revCSC,0.312961821,215.858828,0.006771283,0.004813433,,0.316170616,,,
WtFib,1112,-0.00318721,0.005078956,revCSC,0.312961821,215.858828,0.005092503,0.004813433,,0.3134192,,,
WtFib,1113,-0.00662597,0.00083,revCSC,0.312961821,215.858828,0.007326779,0.004813433,,0.31708104,,,
WtFib,1114,-0.007133184,0.000938,revCSC,0.312961821,215.858828,0.007484475,0.004813433,,0.317339495,,,
WtFib,1115,-0.000487,-0.004348793,revCSC,0.312961821,215.858828,0.010099807,0.004813433,Y,0.328739662,,,
WtFib,1116,-0.0147076,-0.005086711,proCSC,0.383408272,200.7958537,0.014623141,0.005289637,Y,0.400369709,,,
WtFib,1117,-0.007368026,-0.011496077,CSC,0.34734132,214.0478215,0.005611784,0.005480045,,0.347532572,,,
WtFib,1118,0.011693539,-0.013081796,Early Enterocyte,0.292534217,258.0581529,0.007531857,0.006641666,,0.293418673,,,
WtFib,1119,0.006122584,-0.000452,revCSC,0.312961821,215.858828,0.011657391,0.004813433,,0.324178647,,,
WtFib,1120,0.032982248,0.000821,Late Enterocyte,0.247271505,184.1888013,0.010537939,0.009002585,,0.248848265,,,
WtFib,1121,0.005766525,-8.39E-05,revCSC,0.312961821,215.858828,0.011185529,0.004813433,,0.323405295,,,
WtFib,1122,-0.002763907,0.010164011,revCSC,0.312961821,215.858828,0.006510872,0.004813433,,0.315743819,,,
WtFib,1123,-0.003043654,0.008309158,revCSC,0.312961821,215.858828,0.005358097,0.004813433,,0.313854491,,,
WtFib,1124,0.003702288,-0.001155339,revCSC,0.312961821,215.858828,0.010080171,0.004813433,,0.321593681,,,
WtFib,1125,0.001212507,0.000101,revCSC,0.312961821,215.858828,0.007611392,0.004813433,,0.317547503,,,
WtFib,1126,0.021865431,0.007195029,Goblet / DCS,0.259884765,215.2181999,0.019183648,0.0136771,Y,0.275709571,,,
WtFib,1127,-0.006180332,0.011576496,revCSC,0.312961821,215.858828,0.007998248,0.004813433,,0.318181536,,,
WtFib,1128,0.018985825,-0.011319278,Early Enterocyte,0.292534217,258.0581529,0.010532466,0.006641666,,0.296399949,,,
WtFib,1129,-0.023612801,0.00347368,proCSC,0.383408272,200.7958537,0.006378029,0.005289637,,0.385153258,,,
WtFib,1130,0.004427528,0.004798098,revCSC,0.312961821,215.858828,0.009011615,0.004813433,,0.319842383,,,
WtFib,1131,0.002588609,-0.012392537,CSC,0.34734132,214.0478215,0.00927675,0.005480045,,0.352853195,,,
WtFib,1132,0.001845066,-0.010632978,TA 1,0.324147743,264.0702016,0.007725365,0.004755062,,0.328175958,,,
WtFib,1133,-0.005594835,0.012912435,revCSC,0.312961821,215.858828,0.009103186,0.004813433,,0.319992463,,,
WtFib,1134,-0.018121536,-0.002268078,proCSC,0.383408272,200.7958537,0.010850315,0.005289637,,0.392323541,,,
WtFib,1135,0.003498798,0.017877996,ER Stress,0.285356228,106.1882196,0.006626407,0.005853808,,0.28747277,,,
WtFib,1136,0.001759747,-0.011743661,TA 1,0.324147743,264.0702016,0.008444165,0.004755062,Y,0.337045019,,,
WtFib,1137,-0.023082371,0.005339104,proCSC,0.383408272,200.7958537,0.006252786,0.005289637,,0.38495246,,,
WtFib,1138,0.013311107,-0.004747323,Late Enterocyte,0.247271505,184.1888013,0.015028056,0.009002585,,0.253459471,,,
WtFib,1139,0.033187329,0.004923391,Late Enterocyte,0.247271505,184.1888013,0.012599166,0.009002585,,0.250965079,,,
WtFib,1140,-0.001381814,-0.009093437,TA 1,0.324147743,264.0702016,0.005564689,0.004755062,,0.32524573,,,
WtFib,1141,-0.024356477,0.005287521,proCSC,0.383408272,200.7958537,0.005983928,0.005289637,,0.384521409,,,
WtFib,1142,0.031265652,0.004574329,Late Enterocyte,0.247271505,184.1888013,0.011469808,0.009002585,,0.249805264,,,
WtFib,1143,0.035235343,0.003551039,Early Enterocyte,0.292534217,258.0581529,0.029486965,0.006641666,,0.315232325,,,
WtFib,1144,-0.003261488,-0.003399479,TA 1,0.324147743,264.0702016,0.005581155,0.004755062,,0.325268061,,,
WtFib,1145,-0.005228892,0.012101074,revCSC,0.312961821,215.858828,0.008245889,0.004813433,,0.318587405,,,
WtFib,1146,0.015475872,-0.014430305,Goblet / DCS,0.259884765,215.2181999,0.028473004,0.0136771,Y,0.275709571,,,
WtFib,1147,-0.023181867,0.001500181,proCSC,0.383408272,200.7958537,0.007172594,0.005289637,,0.386427161,,,
WtFib,1148,-0.004968163,0.008013859,revCSC,0.312961821,215.858828,0.005201019,0.004813433,,0.31359705,,,
WtFib,1149,0.035518885,0.005709034,Early Enterocyte,0.292534217,258.0581529,0.031663507,0.006641666,Y,0.305731964,,,
WtFib,1150,0.013062502,-0.013518363,Early Enterocyte,0.292534217,258.0581529,0.007918574,0.006641666,,0.293802898,,,
WtFib,1151,0.003459082,0.021346193,ER Stress,0.285356228,106.1882196,0.009696665,0.005853808,Y,0.317429336,,,
WtFib,1152,0.027126735,-0.001343019,Late Enterocyte,0.247271505,184.1888013,0.009311146,0.009002585,,0.247588387,,,
WtFib,1153,-0.001537592,-0.005910853,TA 1,0.324147743,264.0702016,0.004924854,0.004755062,,0.324378009,,,
AK,0,0.003239922,0.016034894,ER Stress,0.362479375,139.1395025,0.006113806,0.005853808,Y,0.386956869,,,
AK,1,-0.016968234,-0.007710211,proCSC,0.415418629,86.28768157,0.015236006,0.005289637,,0.452527459,,,
AK,2,0.006557341,0.004917838,ER Stress,0.362479375,139.1395025,0.010067565,0.005853808,,0.371289215,,,
AK,3,-0.00699637,-0.007647645,TA 1,0.383532139,107.4776891,0.005805796,0.004755062,,0.387033248,,,
AK,4,-0.028061864,0.014226659,proCSC,0.415418629,86.28768157,0.009937153,0.005289637,,0.432758009,,,
AK,5,-0.004798898,-0.009667043,CSC,0.380624416,95.4371654,0.005968699,0.005480045,,0.38221548,,,
AK,6,0.024829383,0.023799888,Goblet / DCS,0.368606493,107.9212008,0.014846253,0.0136771,Y,0.400164577,,,
AK,7,-0.027741607,0.014653587,proCSC,0.415418629,86.28768157,0.010227182,0.005289637,,0.433840077,,,
AK,8,-0.002517256,-0.011039025,Early Enterocyte,0.355903285,124.1422337,0.01471565,0.006641666,,0.372578779,,,
AK,9,-0.02877759,0.007536157,proCSC,0.415418629,86.28768157,0.005985693,0.005289637,Y,0.454888763,,,
AK,10,-0.028882219,0.011036254,proCSC,0.415418629,86.28768157,0.007458907,0.005289637,,0.42351194,,,
AK,11,0.005848775,0.002418775,ER Stress,0.362479375,139.1395025,0.011420732,0.005853808,,0.374118325,,,
AK,12,-0.013510237,-0.004128988,TA 1,0.383532139,107.4776891,0.010849984,0.004755062,,0.40384079,,,
AK,13,-0.013655349,-0.005277958,TA 1,0.383532139,107.4776891,0.010844783,0.004755062,,0.40382346,,,
AK,14,0.020214041,-0.012380909,Early Enterocyte,0.355903285,124.1422337,0.011514062,0.006641666,Y,0.383337835,,,
AK,15,-0.008541751,-0.008746609,CSC,0.380624416,95.4371654,0.005735897,0.005480045,,0.381457475,,,
AK,16,0.022552343,-0.008901425,Early Enterocyte,0.355903285,124.1422337,0.012862829,0.006641666,,0.368752082,,,
AK,17,-0.029573775,0.01302542,proCSC,0.415418629,86.28768157,0.009481483,0.005289637,,0.431057954,,,
AK,18,0.004171405,0.00534208,ER Stress,0.362479375,139.1395025,0.009487034,0.005853808,,0.370075479,,,
AK,19,0.002370542,-0.009846693,TA 1,0.383532139,107.4776891,0.007611029,0.004755062,Y,0.415220448,,,
AK,20,-0.027678059,0.007336912,proCSC,0.415418629,86.28768157,0.005664456,0.005289637,,0.41681704,,,
AK,21,0.011985822,-0.010285037,Early Enterocyte,0.355903285,124.1422337,0.006751122,0.006641666,,0.35612935,,,
AK,22,-0.001858171,-0.014731696,Goblet / DCS,0.368606493,107.9212008,0.039523696,0.0136771,,0.398425279,,,
AK,23,-0.010770769,-0.002777569,TA 2,0.393207093,109.7732732,0.004698188,0.00446672,,0.394010978,,,
AK,24,-0.027494968,0.006438527,proCSC,0.415418629,86.28768157,0.005912594,0.005289637,,0.417742814,,,
AK,25,-0.025180021,0.003073702,proCSC,0.415418629,86.28768157,0.006537084,0.005289637,,0.420072718,,,
AK,26,-0.02664137,0.003562762,proCSC,0.415418629,86.28768157,0.006728923,0.005289637,,0.42078845,,,
AK,27,0.004821908,0.002710537,ER Stress,0.362479375,139.1395025,0.011134425,0.005853808,,0.373519732,,,
AK,28,-0.011950956,-0.008059235,CSC,0.380624416,95.4371654,0.007147711,0.005480045,,0.386054355,,,
AK,29,-0.025266417,0.005224511,proCSC,0.415418629,86.28768157,0.00596647,0.005289637,,0.41794382,,,
AK,30,-0.006657228,-0.008922626,CSC,0.380624416,95.4371654,0.00571917,0.005480045,,0.38140301,,,
AK,31,-0.015731742,-0.012729744,proCSC,0.415418629,86.28768157,0.020298293,0.005289637,Y,0.454888763,,,
AK,32,-0.011513329,-0.004996654,TA 2,0.393207093,109.7732732,0.006164259,0.00446672,,0.39910261,,,
AK,33,-0.025756732,0.011097135,proCSC,0.415418629,86.28768157,0.006413766,0.005289637,,0.419612634,,,
AK,34,-0.027229934,0.011778299,proCSC,0.415418629,86.28768157,0.00737332,0.005289637,,0.423192624,,,
AK,35,0.001119934,-0.013391538,Early Enterocyte,0.355903285,124.1422337,0.011497688,0.006641666,Y,0.383337835,,,
AK,36,-0.005330128,-0.010455415,CSC,0.380624416,95.4371654,0.005672494,0.005480045,,0.381251033,,,
AK,37,-0.027335212,0.005758693,proCSC,0.415418629,86.28768157,0.006116584,0.005289637,,0.41850388,,,
AK,38,0.000237,-0.016177343,CSC,0.380624416,95.4371654,0.009042804,0.005480045,,0.392224796,,,
AK,39,-0.003915483,-0.013253929,Goblet / DCS,0.368606493,107.9212008,0.0136771,0.0136771,Y,0.400164577,,,
AK,40,0.019159954,-0.011964437,Early Enterocyte,0.355903285,124.1422337,0.010757307,0.006641666,,0.364403469,,,
AK,41,-0.028208976,0.011458326,proCSC,0.415418629,86.28768157,0.007516599,0.005289637,,0.423727182,,,
AK,42,-0.025677285,0.008464827,proCSC,0.415418629,86.28768157,0.005390062,0.005289637,,0.415793304,,,
AK,43,-0.023211187,-1.97E-05,proCSC,0.415418629,86.28768157,0.007828555,0.005289637,,0.424891058,,,
AK,44,-0.025486506,0.003828116,proCSC,0.415418629,86.28768157,0.006363089,0.005289637,,0.419423563,,,
AK,45,0.010819999,-0.009814464,Early Enterocyte,0.355903285,124.1422337,0.006660501,0.006641666,,0.355942186,,,
AK,46,-0.008178265,-0.004231081,TA 2,0.393207093,109.7732732,0.005435999,0.00446672,,0.396573379,,,
AK,47,-0.007852257,-0.00853092,CSC,0.380624416,95.4371654,0.005728501,0.005480045,,0.381433393,,,
AK,48,-0.02799796,0.013511273,proCSC,0.415418629,86.28768157,0.00923498,0.005289637,,0.430138279,,,
AK,49,-0.016045157,-0.007172048,proCSC,0.415418629,86.28768157,0.015311192,0.005289637,,0.452807969,,,
AK,50,-0.024021872,0.002389712,proCSC,0.415418629,86.28768157,0.006709667,0.005289637,,0.420716608,,,
AK,51,-0.018038928,-0.004203293,proCSC,0.415418629,86.28768157,0.012009065,0.005289637,,0.440488091,,,
AK,52,0.006188697,0.011211141,ER Stress,0.362479375,139.1395025,0.007585695,0.005853808,Y,0.386956869,,,
AK,53,-0.02918373,0.012867007,proCSC,0.415418629,86.28768157,0.009174803,0.005289637,,0.429913763,,,
AK,54,-0.02732302,0.009842928,proCSC,0.415418629,86.28768157,0.00571068,0.005289637,,0.416989493,,,
AK,55,0.005747439,0.006849932,ER Stress,0.362479375,139.1395025,0.008781216,0.005853808,,0.368599803,,,
AK,56,-0.024318367,0.005899228,proCSC,0.415418629,86.28768157,0.005922735,0.005289637,,0.41778065,,,
AK,57,-0.026995978,0.007250921,proCSC,0.415418629,86.28768157,0.00557541,0.005289637,,0.416484818,,,
AK,58,-0.008744761,-0.009692368,CSC,0.380624416,95.4371654,0.005645889,0.005480045,,0.381164407,,,
AK,59,0.007577046,-0.012826558,Early Enterocyte,0.355903285,124.1422337,0.007944107,0.006641666,,0.358593264,,,
AK,60,-0.026301914,0.003784448,proCSC,0.415418629,86.28768157,0.006550241,0.005289637,,0.420121805,,,
AK,61,-0.016772419,-0.009066845,proCSC,0.415418629,86.28768157,0.016555378,0.005289637,,0.457449894,,,
AK,62,-0.028051887,0.00655235,proCSC,0.415418629,86.28768157,0.006028673,0.005289637,,0.418175893,,,
AK,63,-0.021666913,0.003149883,proCSC,0.415418629,86.28768157,0.007089671,0.005289637,,0.422134362,,,
AK,64,0.000231,-0.014094817,CSC,0.380624416,95.4371654,0.007840719,0.005480045,,0.388310794,,,
AK,65,-0.011174413,-0.001273602,TA 2,0.393207093,109.7732732,0.00518305,0.00446672,,0.395694892,,,
AK,66,-0.023916352,0.002239268,proCSC,0.415418629,86.28768157,0.006756959,0.005289637,,0.420893051,,,
AK,67,-0.019814769,0.002970123,proCSC,0.415418629,86.28768157,0.008016685,0.005289637,,0.42559295,,,
AK,68,0.013760365,-0.009484894,Early Enterocyte,0.355903285,124.1422337,0.007382996,0.006641666,,0.357434382,,,
AK,69,-0.000864,-0.014549272,CSC,0.380624416,95.4371654,0.007309892,0.005480045,,0.386582416,,,
AK,70,-0.023737919,-0.004129268,proCSC,0.415418629,86.28768157,0.010382859,0.005289637,Y,0.454888763,,,
AK,71,-0.004866872,-0.012548639,CSC,0.380624416,95.4371654,0.005990922,0.005480045,,0.382287836,,,
AK,72,0.005591752,-0.008242007,Early Enterocyte,0.355903285,124.1422337,0.008159542,0.006641666,,0.359038211,,,
AK,73,0.028963646,-0.004843784,Early Enterocyte,0.355903285,124.1422337,0.019169614,0.006641666,Y,0.383337835,,,
AK,74,-0.025796507,0.004431935,proCSC,0.415418629,86.28768157,0.006226473,0.005289637,,0.418913862,,,
AK,75,-0.028938842,0.013952761,proCSC,0.415418629,86.28768157,0.009987501,0.005289637,,0.432945851,,,
AK,76,0.011612557,-0.006637131,Early Enterocyte,0.355903285,124.1422337,0.007936961,0.006641666,,0.358578506,,,
AK,77,-0.007268018,-0.011806897,CSC,0.380624416,95.4371654,0.005655677,0.005480045,,0.381196277,,,
AK,78,-0.026785231,0.013394184,proCSC,0.415418629,86.28768157,0.008764751,0.005289637,,0.428383904,,,
AK,79,-0.008271646,-0.009390792,CSC,0.380624416,95.4371654,0.005608723,0.005480045,,0.381043395,,,
AK,80,-0.029366293,0.011173185,proCSC,0.415418629,86.28768157,0.007812885,0.005289637,Y,0.454888763,,,
AK,81,-0.029282408,0.014582157,proCSC,0.415418629,86.28768157,0.010697116,0.005289637,Y,0.454888763,,,
AK,82,0.001880992,0.013425634,ER Stress,0.362479375,139.1395025,0.006717219,0.005853808,,0.364284537,,,
AK,83,-0.027871038,0.006651261,proCSC,0.415418629,86.28768157,0.005932945,0.005289637,,0.417818741,,,
AK,84,-0.00972451,-0.00975188,CSC,0.380624416,95.4371654,0.005916476,0.005480045,,0.38204544,,,
AK,85,-0.005734771,-0.011943615,CSC,0.380624416,95.4371654,0.005684642,0.005480045,,0.381290588,,,
AK,86,-0.025220614,0.001934059,proCSC,0.415418629,86.28768157,0.006910661,0.005289637,,0.421466495,,,
AK,87,0.001066496,-0.010988819,TA 1,0.383532139,107.4776891,0.007505895,0.004755062,Y,0.415220448,,,
AK,88,-0.025685424,0.00248156,proCSC,0.415418629,86.28768157,0.006840812,0.005289637,,0.421205896,,,
AK,89,-0.017015418,-0.007125805,proCSC,0.415418629,86.28768157,0.01473879,0.005289637,,0.450672398,,,
AK,90,-0.009862451,-0.006400889,TA 2,0.393207093,109.7732732,0.006805701,0.00446672,,0.401330324,,,
AK,91,-0.026155455,0.011611625,proCSC,0.415418629,86.28768157,0.006939766,0.005289637,,0.421575082,,,
AK,92,-0.027508166,0.006062666,proCSC,0.415418629,86.28768157,0.00605112,0.005289637,,0.418259641,,,
AK,93,-0.001029216,0.011096912,ER Stress,0.362479375,139.1395025,0.008718506,0.005853808,Y,0.386956869,,,
AK,94,-0.021211505,-0.002171208,proCSC,0.415418629,86.28768157,0.009255748,0.005289637,,0.430215759,,,
AK,95,-0.001000079,-0.013879553,CSC,0.380624416,95.4371654,0.006892948,0.005480045,,0.385224843,,,
AK,96,-0.025681639,0.003353602,proCSC,0.415418629,86.28768157,0.006519316,0.005289637,,0.42000643,,,
AK,97,-0.00680566,-0.011416858,CSC,0.380624416,95.4371654,0.005600424,0.005480045,,0.381016372,,,
AK,98,-0.027793996,0.012544727,proCSC,0.415418629,86.28768157,0.008273688,0.005289637,,0.426551802,,,
AK,99,-0.029109387,0.01396137,proCSC,0.415418629,86.28768157,0.010077805,0.005289637,,0.433282766,,,
AK,100,-0.016131485,-0.009407566,proCSC,0.415418629,86.28768157,0.017124854,0.005289637,,0.459574547,,,
AK,101,-0.027998018,0.007194902,proCSC,0.415418629,86.28768157,0.005794817,0.005289637,,0.417303401,,,
AK,102,0.00204884,-0.012496904,CSC,0.380624416,95.4371654,0.008785679,0.005480045,,0.391387595,,,
AK,103,-0.026917261,0.005923015,proCSC,0.415418629,86.28768157,0.005961955,0.005289637,,0.417926973,,,
AK,104,-0.026555337,0.012180626,proCSC,0.415418629,86.28768157,0.007554602,0.005289637,,0.423868968,,,
AK,105,0.003058964,-0.01301386,CSC,0.380624416,95.4371654,0.009858511,0.005480045,,0.394880745,,,
AK,106,-0.004244372,-0.009227564,Early Enterocyte,0.355903285,124.1422337,0.016472875,0.006641666,Y,0.383337835,,,
AK,107,-0.026002065,0.010744674,proCSC,0.415418629,86.28768157,0.0060982,0.005289637,,0.418435289,,,
