AUC,avg_diff,power,avg_logFC,pct.1,pct.2,cluster,gene
0.369,-0.51217263,0.262,-0.51217263,0.17,0.382,Plasma Cells,PHF14
0.369,-0.532785151,0.262,-0.532785151,0.299,0.45,Plasma Cells,BLVRB
0.369,-0.541251277,0.262,-0.541251277,0.434,0.506,Plasma Cells,PSMB7
0.369,-0.547990475,0.262,-0.547990475,0.236,0.414,Plasma Cells,KHDRBS1
0.369,-0.642582457,0.262,-0.642582457,0.046,0.298,Plasma Cells,SRPX
0.37,-0.472508165,0.26,-0.472508165,0.752,0.66,Plasma Cells,ANAPC16
0.37,-0.526447411,0.26,-0.526447411,0.509,0.542,Plasma Cells,TMEM219
0.37,-0.534754453,0.26,-0.534754453,0.396,0.489,Plasma Cells,SSBP1
0.37,-0.550756827,0.26,-0.550756827,0.402,0.499,Plasma Cells,SRRM1
0.37,-0.563884979,0.26,-0.563884979,0.453,0.524,Plasma Cells,SFPQ
0.629,0.830210603,0.258,0.830210603,0.263,0.005,Plasma Cells,IGKV1-12
0.371,-0.512618918,0.258,-0.512618918,0.493,0.536,Plasma Cells,SIVA1
0.371,-0.535057501,0.258,-0.535057501,0.048,0.295,Plasma Cells,PXDN
0.371,-0.549612641,0.258,-0.549612641,0.436,0.502,Plasma Cells,EIF3I
0.371,-0.573000674,0.258,-0.573000674,0.164,0.369,Plasma Cells,BCL3
0.372,-0.491927071,0.256,-0.491927071,0.802,0.704,Plasma Cells,JUND
0.372,-0.50571558,0.256,-0.50571558,0.687,0.613,Plasma Cells,HMGN1
0.372,-0.532449051,0.256,-0.532449051,0.2,0.386,Plasma Cells,CDIPT
0.372,-0.546369643,0.256,-0.546369643,0.164,0.365,Plasma Cells,MSN
0.372,-0.566599944,0.256,-0.566599944,0.261,0.42,Plasma Cells,CYB5A
0.372,-0.568138297,0.256,-0.568138297,0.293,0.436,Plasma Cells,EIF4H
0.372,-0.570514969,0.256,-0.570514969,0.051,0.3,Plasma Cells,TMEM100
0.372,-0.617526221,0.256,-0.617526221,0.121,0.348,Plasma Cells,LBH
0.372,-2.050772164,0.256,-2.050772164,0.325,0.458,Plasma Cells,CCL11
0.627,0.288580822,0.254,0.288580822,0.426,0.151,Plasma Cells,RP11-386I14.4
0.373,-0.446058938,0.254,-0.446058938,0.028,0.275,Plasma Cells,GNG12
0.373,-0.475859362,0.254,-0.475859362,0.032,0.28,Plasma Cells,PTGR1
0.373,-0.477903374,0.254,-0.477903374,0.038,0.283,Plasma Cells,RBMS3
0.373,-0.487515743,0.254,-0.487515743,0.622,0.587,Plasma Cells,ATP5A1
0.373,-0.489183944,0.254,-0.489183944,0.234,0.407,Plasma Cells,PPP2R1A
0.373,-0.496552549,0.254,-0.496552549,0.588,0.574,Plasma Cells,NDUFB10
0.373,-0.504968576,0.254,-0.504968576,0.505,0.531,Plasma Cells,PSMA3
0.373,-0.506160556,0.254,-0.506160556,0.03,0.279,Plasma Cells,IL34
0.373,-0.548615514,0.254,-0.548615514,0.394,0.48,Plasma Cells,ATP5F1
0.626,1.916684798,0.252,1.916684798,0.267,0.014,Plasma Cells,IGLL5
0.374,-0.496400481,0.252,-0.496400481,0.156,0.358,Plasma Cells,SMARCE1
0.374,-0.510366582,0.252,-0.510366582,0.313,0.447,Plasma Cells,PSMD4
0.374,-0.527703153,0.252,-0.527703153,0.432,0.502,Plasma Cells,CSNK2B
0.374,-0.530808475,0.252,-0.530808475,0.034,0.281,Plasma Cells,COL14A1
0.375,-0.505603021,0.25,-0.505603021,0.046,0.286,Plasma Cells,VASN
0.375,-0.506676936,0.25,-0.506676936,0.372,0.478,Plasma Cells,PPIG
0.375,-0.525233082,0.25,-0.525233082,0.046,0.287,Plasma Cells,GJA1
0.375,-0.532456728,0.25,-0.532456728,0.127,0.341,Plasma Cells,PPP1R12A
0.375,-0.540074057,0.25,-0.540074057,0.345,0.455,Plasma Cells,RNF7
0.375,-0.549078632,0.25,-0.549078632,0.343,0.457,Plasma Cells,CAMLG
0.376,-0.447676721,0.248,-0.447676721,0.034,0.277,Plasma Cells,CDC42EP1
0.376,-0.457160535,0.248,-0.457160535,0.063,0.296,Plasma Cells,CCND2
0.376,-0.473918359,0.248,-0.473918359,0.085,0.314,Plasma Cells,TRIP10
0.376,-0.483232019,0.248,-0.483232019,0.038,0.278,Plasma Cells,MXRA5
0.376,-0.513941719,0.248,-0.513941719,0.541,0.55,Plasma Cells,MRPS21
0.376,-0.515340019,0.248,-0.515340019,0.085,0.314,Plasma Cells,ZNF106
0.376,-0.548487066,0.248,-0.548487066,0.311,0.439,Plasma Cells,HNRNPR
0.376,-0.558267299,0.248,-0.558267299,0.537,0.56,Plasma Cells,AHNAK
0.376,-0.560687829,0.248,-0.560687829,0.378,0.472,Plasma Cells,UBE2B
0.376,-0.562417074,0.248,-0.562417074,0.026,0.269,Plasma Cells,NFIB
0.376,-0.562943399,0.248,-0.562943399,0.071,0.3,Plasma Cells,GBP1
0.376,-1.276628333,0.248,-1.276628333,0.143,0.347,Plasma Cells,MGP
0.377,-0.337091391,0.246,-0.337091391,0.853,0.771,Plasma Cells,TMBIM6
0.377,-0.478580841,0.246,-0.478580841,0.606,0.578,Plasma Cells,ANAPC11
0.377,-0.522385217,0.246,-0.522385217,0.586,0.562,Plasma Cells,NOP10
0.377,-0.535042092,0.246,-0.535042092,0.19,0.374,Plasma Cells,PPT1
0.377,-0.54742089,0.246,-0.54742089,0.042,0.278,Plasma Cells,SSPN
0.377,-0.58199644,0.246,-0.58199644,0.24,0.418,Plasma Cells,ISG15
0.378,-0.440386548,0.244,-0.440386548,0.036,0.275,Plasma Cells,RUNX1T1
0.378,-0.470937422,0.244,-0.470937422,0.604,0.571,Plasma Cells,C19orf53
0.378,-0.482699022,0.244,-0.482699022,0.125,0.333,Plasma Cells,BCAP29
0.378,-0.502980508,0.244,-0.502980508,0.293,0.431,Plasma Cells,RAB11B
0.378,-0.514039427,0.244,-0.514039427,0.358,0.461,Plasma Cells,SDHC
0.378,-0.520828886,0.244,-0.520828886,0.329,0.449,Plasma Cells,BZW1
0.378,-0.523511188,0.244,-0.523511188,0.341,0.454,Plasma Cells,DAZAP2
0.378,-0.669962698,0.244,-0.669962698,0.105,0.321,Plasma Cells,FGF7
0.621,0.276893237,0.242,0.276893237,0.444,0.175,Plasma Cells,FNBP1
0.379,-0.438984847,0.242,-0.438984847,0.028,0.266,Plasma Cells,GNAI1
0.379,-0.440268442,0.242,-0.440268442,0.067,0.294,Plasma Cells,IFITM1
0.379,-0.444663069,0.242,-0.444663069,0.689,0.639,Plasma Cells,EIF5
0.379,-0.446066902,0.242,-0.446066902,0.016,0.255,Plasma Cells,HOXA10
0.379,-0.487701402,0.242,-0.487701402,0.077,0.302,Plasma Cells,FOSL2
0.379,-0.494712285,0.242,-0.494712285,0.093,0.309,Plasma Cells,P4HA2
0.379,-0.49674311,0.242,-0.49674311,0.123,0.329,Plasma Cells,PAM
0.379,-0.49747993,0.242,-0.49747993,0.578,0.554,Plasma Cells,RAB1A
0.379,-0.500747638,0.242,-0.500747638,0.093,0.31,Plasma Cells,PTEN
0.379,-0.508949546,0.242,-0.508949546,0.16,0.352,Plasma Cells,ATP6V1E1
0.379,-0.551997894,0.242,-0.551997894,0.055,0.283,Plasma Cells,NR2F1
0.38,-0.451875082,0.24,-0.451875082,0.034,0.267,Plasma Cells,FKBP9
0.38,-0.498145465,0.24,-0.498145465,0.489,0.534,Plasma Cells,PNISR
0.38,-0.499710548,0.24,-0.499710548,0.055,0.283,Plasma Cells,SMIM3
0.38,-0.501908955,0.24,-0.501908955,0.57,0.559,Plasma Cells,MORF4L2
0.38,-0.524651077,0.24,-0.524651077,0.457,0.507,Plasma Cells,C19orf70
0.38,-0.525935678,0.24,-0.525935678,0.204,0.379,Plasma Cells,FLOT1
0.38,-0.52864068,0.24,-0.52864068,0.448,0.504,Plasma Cells,SAT2
0.38,-0.561890631,0.24,-0.561890631,0.057,0.284,Plasma Cells,FAM105A
0.38,-0.594109638,0.24,-0.594109638,0.374,0.46,Plasma Cells,CDC37
0.38,-0.88018564,0.24,-0.88018564,0.343,0.464,Plasma Cells,MYC
0.381,-0.449734506,0.238,-0.449734506,0.03,0.261,Plasma Cells,PLS3
0.381,-0.46721895,0.238,-0.46721895,0.026,0.258,Plasma Cells,NEGR1
0.381,-0.467308872,0.238,-0.467308872,0.083,0.299,Plasma Cells,TROVE2
0.381,-0.483830023,0.238,-0.483830023,0.135,0.335,Plasma Cells,C5orf15
0.381,-0.492826761,0.238,-0.492826761,0.638,0.583,Plasma Cells,ATOX1
0.381,-0.500610057,0.238,-0.500610057,0.113,0.323,Plasma Cells,RHOBTB3
0.381,-0.513745674,0.238,-0.513745674,0.174,0.354,Plasma Cells,TMEM30A
0.381,-0.519427213,0.238,-0.519427213,0.455,0.506,Plasma Cells,BLOC1S1
0.381,-0.533970531,0.238,-0.533970531,0.042,0.273,Plasma Cells,HLA-DPB1
0.381,-0.56297477,0.238,-0.56297477,0.311,0.432,Plasma Cells,ATRX
0.381,-0.570384015,0.238,-0.570384015,0.352,0.458,Plasma Cells,NUDT4
0.381,-0.581661025,0.238,-0.581661025,0.133,0.334,Plasma Cells,TUBB2A
0.381,-0.588625435,0.238,-0.588625435,0.087,0.303,Plasma Cells,CAV2
0.382,-0.412252145,0.236,-0.412252145,0.626,0.59,Plasma Cells,NCL
0.382,-0.463793772,0.236,-0.463793772,0.051,0.278,Plasma Cells,AK1
0.382,-0.464086806,0.236,-0.464086806,0.034,0.265,Plasma Cells,TPBG
0.382,-0.469731622,0.236,-0.469731622,0.097,0.311,Plasma Cells,Sep-11
0.382,-0.491596619,0.236,-0.491596619,0.026,0.257,Plasma Cells,ZNF503
0.382,-0.498398572,0.236,-0.498398572,0.042,0.269,Plasma Cells,GSTM5
0.382,-0.500665437,0.236,-0.500665437,0.097,0.308,Plasma Cells,REV3L
0.382,-0.505240767,0.236,-0.505240767,0.572,0.552,Plasma Cells,TMEM256
0.382,-0.528475015,0.236,-0.528475015,0.18,0.364,Plasma Cells,ATP2B1
0.383,-0.340180479,0.234,-0.340180479,0.768,0.705,Plasma Cells,HSPE1
0.383,-0.406024072,0.234,-0.406024072,0.02,0.251,Plasma Cells,SNX9
0.383,-0.419759234,0.234,-0.419759234,0.743,0.634,Plasma Cells,ATRAID
0.383,-0.446610628,0.234,-0.446610628,0.135,0.337,Plasma Cells,LGMN
0.383,-0.448868882,0.234,-0.448868882,0.117,0.32,Plasma Cells,LINC01116
0.383,-0.466006026,0.234,-0.466006026,0.117,0.318,Plasma Cells,C1orf123
0.383,-0.470646888,0.234,-0.470646888,0.642,0.59,Plasma Cells,ATPIF1
0.383,-0.517313247,0.234,-0.517313247,0.517,0.526,Plasma Cells,VDAC2
0.383,-0.52319799,0.234,-0.52319799,0.044,0.268,Plasma Cells,WNT2B
0.383,-0.530348814,0.234,-0.530348814,0.352,0.446,Plasma Cells,BUD31
0.383,-0.538527022,0.234,-0.538527022,0.186,0.361,Plasma Cells,SQRDL
0.616,0.697086881,0.232,0.697086881,0.267,0.035,Plasma Cells,CD69
0.384,-0.415274104,0.232,-0.415274104,0.747,0.633,Plasma Cells,KRT10
0.384,-0.457098938,0.232,-0.457098938,0.095,0.303,Plasma Cells,TRIM47
0.384,-0.468584475,0.232,-0.468584475,0.139,0.333,Plasma Cells,SNX6
0.384,-0.470916588,0.232,-0.470916588,0.154,0.341,Plasma Cells,CAPNS1
0.384,-0.487001988,0.232,-0.487001988,0.093,0.298,Plasma Cells,RRAS
0.384,-0.500396341,0.232,-0.500396341,0.313,0.428,Plasma Cells,CCT3
0.384,-0.524917956,0.232,-0.524917956,0.263,0.403,Plasma Cells,CHURC1
0.384,-0.659783819,0.232,-0.659783819,0.588,0.547,Plasma Cells,C9orf16
0.615,0.275210823,0.23,0.275210823,0.277,0.042,Plasma Cells,PHACTR1
0.385,-0.420617572,0.23,-0.420617572,0.036,0.258,Plasma Cells,CNPY4
0.385,-0.424075248,0.23,-0.424075248,0.762,0.638,Plasma Cells,NDUFB7
0.385,-0.452876076,0.23,-0.452876076,0.077,0.287,Plasma Cells,AHCYL1
0.385,-0.463463351,0.23,-0.463463351,0.042,0.262,Plasma Cells,PLEKHH2
0.385,-0.463814226,0.23,-0.463814226,0.699,0.605,Plasma Cells,PCBP1
0.385,-0.485061571,0.23,-0.485061571,0.156,0.34,Plasma Cells,SPPL2A
0.385,-0.490907683,0.23,-0.490907683,0.238,0.388,Plasma Cells,DARS
0.385,-0.497472582,0.23,-0.497472582,0.636,0.58,Plasma Cells,SLC25A5
0.385,-0.518532279,0.23,-0.518532279,0.509,0.516,Plasma Cells,CD164
0.385,-0.518703136,0.23,-0.518703136,0.58,0.581,Plasma Cells,DDX3X
0.385,-0.52088616,0.23,-0.52088616,0.333,0.438,Plasma Cells,SNRPD3
0.385,-0.532291249,0.23,-0.532291249,0.465,0.5,Plasma Cells,RWDD1
0.385,-0.541674937,0.23,-0.541674937,0.214,0.372,Plasma Cells,AKR7A2
0.385,-0.567513936,0.23,-0.567513936,0.113,0.317,Plasma Cells,ZC3HAV1
0.385,-0.794888,0.23,-0.794888,0.079,0.29,Plasma Cells,NSG1
0.386,-0.415163989,0.228,-0.415163989,0.046,0.266,Plasma Cells,TNS2
0.386,-0.43952762,0.228,-0.43952762,0.044,0.264,Plasma Cells,DLC1
0.386,-0.44575898,0.228,-0.44575898,0.036,0.257,Plasma Cells,ADGRL3
0.386,-0.449436863,0.228,-0.449436863,0.109,0.31,Plasma Cells,MTPN
0.386,-0.479866897,0.228,-0.479866897,0.547,0.532,Plasma Cells,ECH1
0.386,-0.48145458,0.228,-0.48145458,0.107,0.309,Plasma Cells,RUNX1
0.386,-0.489185407,0.228,-0.489185407,0.24,0.391,Plasma Cells,NASP
0.386,-0.517246099,0.228,-0.517246099,0.56,0.551,Plasma Cells,DBI
0.386,-0.52339332,0.228,-0.52339332,0.055,0.273,Plasma Cells,KREMEN1
0.386,-0.612251756,0.228,-0.612251756,0.149,0.334,Plasma Cells,BHLHE40
0.613,0.715219927,0.226,0.715219927,0.285,0.055,Plasma Cells,IGKV3-20
0.387,-0.448107172,0.226,-0.448107172,0.077,0.284,Plasma Cells,LTBR
0.387,-0.452478191,0.226,-0.452478191,0.075,0.283,Plasma Cells,FGFR1
0.387,-0.485363181,0.226,-0.485363181,0.04,0.259,Plasma Cells,PRR16
0.387,-0.489055148,0.226,-0.489055148,0.04,0.258,Plasma Cells,TGIF1
0.387,-0.507067305,0.226,-0.507067305,0.224,0.377,Plasma Cells,CHMP3
0.387,-0.517833075,0.226,-0.517833075,0.453,0.488,Plasma Cells,LAMTOR1
0.387,-0.518836259,0.226,-0.518836259,0.238,0.383,Plasma Cells,CYSTM1
0.387,-0.523883097,0.226,-0.523883097,0.305,0.416,Plasma Cells,PDCD6
0.387,-0.65478944,0.226,-0.65478944,0.044,0.264,Plasma Cells,SOX6
0.388,-0.377462934,0.224,-0.377462934,0.105,0.312,Plasma Cells,SLC25A37
0.388,-0.446350571,0.224,-0.446350571,0.036,0.255,Plasma Cells,CCDC102B
0.388,-0.455929846,0.224,-0.455929846,0.749,0.679,Plasma Cells,BRD2
0.388,-0.463035577,0.224,-0.463035577,0.216,0.372,Plasma Cells,IK
0.388,-0.465271137,0.224,-0.465271137,0.091,0.292,Plasma Cells,PLBD1
0.388,-0.484248572,0.224,-0.484248572,0.632,0.573,Plasma Cells,HMGN3
0.388,-0.486657476,0.224,-0.486657476,0.115,0.311,Plasma Cells,SMTN
0.388,-0.486714853,0.224,-0.486714853,0.141,0.323,Plasma Cells,TRIP6
0.388,-0.49037375,0.224,-0.49037375,0.228,0.379,Plasma Cells,CTSA
0.388,-0.491540928,0.224,-0.491540928,0.426,0.482,Plasma Cells,TRAPPC1
0.388,-0.502474343,0.224,-0.502474343,0.402,0.461,Plasma Cells,GTF2A2
0.388,-0.524375051,0.224,-0.524375051,0.228,0.376,Plasma Cells,BEX4
0.388,-0.586872441,0.224,-0.586872441,0.418,0.497,Plasma Cells,MAFF
0.388,-0.672381972,0.224,-0.672381972,0.263,0.398,Plasma Cells,MRPS6
0.389,-0.406648176,0.222,-0.406648176,0.089,0.292,Plasma Cells,IFNGR1
0.389,-0.427488799,0.222,-0.427488799,0.053,0.265,Plasma Cells,PGF
0.389,-0.444511449,0.222,-0.444511449,0.034,0.252,Plasma Cells,NR2F2
0.389,-0.485685917,0.222,-0.485685917,0.299,0.412,Plasma Cells,PSMC1
0.389,-0.497200227,0.222,-0.497200227,0.323,0.426,Plasma Cells,CAPN2
0.389,-0.500645724,0.222,-0.500645724,0.396,0.462,Plasma Cells,PSMB2
0.389,-0.504304129,0.222,-0.504304129,0.168,0.342,Plasma Cells,TACC1
0.389,-0.509207174,0.222,-0.509207174,0.4,0.463,Plasma Cells,PSMC3
0.389,-0.509740033,0.222,-0.509740033,0.267,0.395,Plasma Cells,GNB2
0.389,-0.526639737,0.222,-0.526639737,0.244,0.382,Plasma Cells,CPQ
0.389,-0.532053049,0.222,-0.532053049,0.455,0.48,Plasma Cells,PSMD8
0.389,-0.684799683,0.222,-0.684799683,0.044,0.259,Plasma Cells,MAP1B
0.39,-0.298596506,0.22,-0.298596506,0.982,0.982,Plasma Cells,HLA-B
0.39,-0.405355639,0.22,-0.405355639,0.051,0.261,Plasma Cells,WWTR1
0.39,-0.424011585,0.22,-0.424011585,0.055,0.264,Plasma Cells,SELENBP1
0.39,-0.431523615,0.22,-0.431523615,0.04,0.253,Plasma Cells,ISLR
0.39,-0.460866859,0.22,-0.460866859,0.152,0.332,Plasma Cells,ZBTB20
0.39,-0.48703148,0.22,-0.48703148,0.218,0.371,Plasma Cells,NMT1
0.39,-0.495338366,0.22,-0.495338366,0.119,0.306,Plasma Cells,MAP4
0.39,-0.510312518,0.22,-0.510312518,0.075,0.278,Plasma Cells,EPAS1
0.39,-0.513949418,0.22,-0.513949418,0.38,0.452,Plasma Cells,ANXA7
0.39,-0.517777289,0.22,-0.517777289,0.248,0.387,Plasma Cells,RAB11A
0.609,0.621627247,0.218,0.621627247,0.273,0.048,Plasma Cells,IGKV4-1
0.391,-0.441519893,0.218,-0.441519893,0.059,0.263,Plasma Cells,ANTXR2
0.391,-0.441716395,0.218,-0.441716395,0.059,0.262,Plasma Cells,SNHG18
0.391,-0.451458895,0.218,-0.451458895,0.091,0.286,Plasma Cells,AAMDC
0.391,-0.485349249,0.218,-0.485349249,0.489,0.5,Plasma Cells,OCIAD1
0.391,-0.485777855,0.218,-0.485777855,0.396,0.464,Plasma Cells,DDX17
0.391,-0.490091683,0.218,-0.490091683,0.253,0.385,Plasma Cells,DCTN2
0.391,-0.492345201,0.218,-0.492345201,0.188,0.348,Plasma Cells,GNAI2
0.391,-0.495265343,0.218,-0.495265343,0.444,0.484,Plasma Cells,DNAJB6
0.391,-0.500103557,0.218,-0.500103557,0.39,0.457,Plasma Cells,RSL1D1
0.391,-0.501863654,0.218,-0.501863654,0.208,0.359,Plasma Cells,SERINC1
0.391,-0.515099814,0.218,-0.515099814,0.327,0.423,Plasma Cells,TIMM13
0.391,-0.519130112,0.218,-0.519130112,0.18,0.345,Plasma Cells,SPATS2L
0.391,-0.523023612,0.218,-0.523023612,0.265,0.393,Plasma Cells,BAX
0.392,-0.407014047,0.216,-0.407014047,0.075,0.274,Plasma Cells,PPP2R4
0.392,-0.407626749,0.216,-0.407626749,0.059,0.264,Plasma Cells,SSBP3
0.392,-0.43031521,0.216,-0.43031521,0.063,0.265,Plasma Cells,PHLDB1
0.392,-0.445848271,0.216,-0.445848271,0.127,0.31,Plasma Cells,DYNLT3
0.392,-0.457606671,0.216,-0.457606671,0.376,0.451,Plasma Cells,DCTN3
0.392,-0.462922148,0.216,-0.462922148,0.576,0.536,Plasma Cells,PSMB6
0.392,-0.472545,0.216,-0.472545,0.149,0.324,Plasma Cells,TPR
0.392,-0.47621638,0.216,-0.47621638,0.402,0.467,Plasma Cells,SNRPB
0.392,-0.479508748,0.216,-0.479508748,0.234,0.376,Plasma Cells,TMEM109
0.392,-0.486892271,0.216,-0.486892271,0.329,0.425,Plasma Cells,CCT4
0.392,-0.499574112,0.216,-0.499574112,0.501,0.507,Plasma Cells,LSM3
0.392,-0.51631624,0.216,-0.51631624,0.22,0.365,Plasma Cells,TMEM14A
0.393,-0.436336569,0.214,-0.436336569,0.186,0.347,Plasma Cells,PDHB
0.393,-0.451044699,0.214,-0.451044699,0.085,0.277,Plasma Cells,RNF130
0.393,-0.457720804,0.214,-0.457720804,0.143,0.318,Plasma Cells,ALDH9A1
0.393,-0.458090151,0.214,-0.458090151,0.184,0.343,Plasma Cells,CCT6A
0.393,-0.459915253,0.214,-0.459915253,0.111,0.297,Plasma Cells,SSBP2
0.393,-0.476687678,0.214,-0.476687678,0.214,0.361,Plasma Cells,CIR1
0.393,-0.479432756,0.214,-0.479432756,0.232,0.37,Plasma Cells,NONO
0.393,-0.486517263,0.214,-0.486517263,0.046,0.255,Plasma Cells,PAPPA
0.393,-0.488935811,0.214,-0.488935811,0.115,0.304,Plasma Cells,MID1IP1
0.393,-0.501526101,0.214,-0.501526101,0.273,0.395,Plasma Cells,SCAF11
0.393,-0.504187055,0.214,-0.504187055,0.259,0.387,Plasma Cells,CTSF
0.394,-0.420635178,0.212,-0.420635178,0.057,0.259,Plasma Cells,MIR4458HG
0.394,-0.42732711,0.212,-0.42732711,0.107,0.29,Plasma Cells,EGLN2
0.394,-0.429816773,0.212,-0.429816773,0.089,0.279,Plasma Cells,FEZ2
0.394,-0.434969487,0.212,-0.434969487,0.152,0.32,Plasma Cells,UBE2V2
0.394,-0.470591227,0.212,-0.470591227,0.244,0.374,Plasma Cells,VDAC3
0.394,-0.482634797,0.212,-0.482634797,0.59,0.539,Plasma Cells,NDUFAF3
0.394,-0.51325247,0.212,-0.51325247,0.251,0.381,Plasma Cells,PPP1CB
0.395,-0.425550315,0.21,-0.425550315,0.073,0.268,Plasma Cells,CMIP
0.395,-0.439703561,0.21,-0.439703561,0.053,0.251,Plasma Cells,DDR2
0.395,-0.447138098,0.21,-0.447138098,0.186,0.341,Plasma Cells,RBM42
0.395,-0.451614133,0.21,-0.451614133,0.158,0.327,Plasma Cells,JAK1
0.395,-0.453884354,0.21,-0.453884354,0.172,0.332,Plasma Cells,APMAP
0.395,-0.455248934,0.21,-0.455248934,0.133,0.308,Plasma Cells,FKBP7
0.395,-0.456694389,0.21,-0.456694389,0.18,0.335,Plasma Cells,HDAC2
0.395,-0.474062925,0.21,-0.474062925,0.186,0.344,Plasma Cells,AFF4
0.395,-0.484340757,0.21,-0.484340757,0.218,0.361,Plasma Cells,EAPP
0.395,-0.490424858,0.21,-0.490424858,0.41,0.461,Plasma Cells,PSMB8
0.395,-0.494304525,0.21,-0.494304525,0.465,0.484,Plasma Cells,EIF4B
0.395,-0.593814544,0.21,-0.593814544,0.105,0.287,Plasma Cells,SERPINE2
0.395,-0.594667799,0.21,-0.594667799,0.077,0.27,Plasma Cells,FAM150B
0.395,-1.569076513,0.21,-1.569076513,0.178,0.336,Plasma Cells,TAGLN
0.396,-0.40840637,0.208,-0.40840637,0.729,0.605,Plasma Cells,SNU13
0.396,-0.421268848,0.208,-0.421268848,0.143,0.315,Plasma Cells,ARF5
0.396,-0.450556513,0.208,-0.450556513,0.263,0.383,Plasma Cells,LSM6
0.396,-0.463862201,0.208,-0.463862201,0.665,0.576,Plasma Cells,GNAS
0.396,-0.472294875,0.208,-0.472294875,0.206,0.351,Plasma Cells,POLR2E
0.396,-0.479528736,0.208,-0.479528736,0.279,0.389,Plasma Cells,CDK4
0.396,-0.480750739,0.208,-0.480750739,0.295,0.399,Plasma Cells,EIF6
0.396,-0.488281373,0.208,-0.488281373,0.457,0.482,Plasma Cells,PAIP2
0.396,-0.54924541,0.208,-0.54924541,0.067,0.258,Plasma Cells,HSPG2
0.397,-0.432957072,0.206,-0.432957072,0.255,0.384,Plasma Cells,CHD9
0.397,-0.446840569,0.206,-0.446840569,0.362,0.437,Plasma Cells,UBE2N
0.397,-0.478898315,0.206,-0.478898315,0.543,0.527,Plasma Cells,MAP1LC3B
0.397,-0.482169734,0.206,-0.482169734,0.41,0.452,Plasma Cells,EMC7
0.397,-0.51251979,0.206,-0.51251979,0.212,0.354,Plasma Cells,ACTN4
0.397,-0.614870306,0.206,-0.614870306,0.079,0.266,Plasma Cells,NDUFA4L2
0.397,-0.687817808,0.206,-0.687817808,0.333,0.418,Plasma Cells,ARPC1B
0.398,-0.302694806,0.204,-0.302694806,0.867,0.725,Plasma Cells,NDUFA1
0.398,-0.401712457,0.204,-0.401712457,0.556,0.55,Plasma Cells,RSRP1
0.398,-0.431529845,0.204,-0.431529845,0.109,0.284,Plasma Cells,VAMP3
0.398,-0.432120153,0.204,-0.432120153,0.113,0.29,Plasma Cells,ADD1
0.398,-0.458269216,0.204,-0.458269216,0.071,0.26,Plasma Cells,TNXB
0.398,-0.485170983,0.204,-0.485170983,0.341,0.421,Plasma Cells,VDAC1
0.398,-0.4861764,0.204,-0.4861764,0.349,0.424,Plasma Cells,CYC1
0.398,-0.496770428,0.204,-0.496770428,0.337,0.419,Plasma Cells,HNRNPD
0.398,-0.66887054,0.204,-0.66887054,0.061,0.252,Plasma Cells,ENHO
0.399,-0.423864977,0.202,-0.423864977,0.244,0.372,Plasma Cells,MEAF6
0.399,-0.429191406,0.202,-0.429191406,0.154,0.314,Plasma Cells,RBM7
0.399,-0.431468526,0.202,-0.431468526,0.137,0.302,Plasma Cells,RAB14
0.399,-0.437076432,0.202,-0.437076432,0.168,0.325,Plasma Cells,KPNB1
0.399,-0.442455849,0.202,-0.442455849,0.255,0.377,Plasma Cells,UQCRC2
0.399,-0.442538349,0.202,-0.442538349,0.246,0.373,Plasma Cells,RTFDC1
0.399,-0.468125778,0.202,-0.468125778,0.309,0.405,Plasma Cells,NAA20
0.399,-0.484277147,0.202,-0.484277147,0.43,0.469,Plasma Cells,RBM25
0.399,-0.488876847,0.202,-0.488876847,0.253,0.376,Plasma Cells,SIGIRR
0.399,-0.49866726,0.202,-0.49866726,0.461,0.476,Plasma Cells,FAM96B
0.399,-0.502462296,0.202,-0.502462296,0.111,0.287,Plasma Cells,FAM46A
0.399,-0.564524369,0.202,-0.564524369,0.158,0.315,Plasma Cells,PLAUR
0.399,-0.572618987,0.202,-0.572618987,0.113,0.293,Plasma Cells,PTGS2
0.4,-0.394914259,0.2,-0.394914259,0.075,0.259,Plasma Cells,DYNC1LI2
0.4,-0.402148842,0.2,-0.402148842,0.095,0.274,Plasma Cells,FAM114A1
0.4,-0.425318174,0.2,-0.425318174,0.091,0.269,Plasma Cells,ARMCX1
0.4,-0.442514355,0.2,-0.442514355,0.097,0.271,Plasma Cells,GOLIM4
0.4,-0.450645882,0.2,-0.450645882,0.394,0.449,Plasma Cells,NDUFB6
0.4,-0.46138506,0.2,-0.46138506,0.457,0.488,Plasma Cells,SF1
0.4,-0.470157973,0.2,-0.470157973,0.228,0.354,Plasma Cells,DCTN6
0.4,-0.473645665,0.2,-0.473645665,0.469,0.477,Plasma Cells,EIF3D
0.4,-0.474807926,0.2,-0.474807926,0.149,0.31,Plasma Cells,CBX6
0.4,-0.477797528,0.2,-0.477797528,0.43,0.46,Plasma Cells,VPS29
0.4,-0.493887971,0.2,-0.493887971,0.455,0.469,Plasma Cells,ATP6V1F
0.401,-0.371145018,0.198,-0.371145018,0.715,0.614,Plasma Cells,ARF4
0.401,-0.407510675,0.198,-0.407510675,0.618,0.557,Plasma Cells,TMEM230
0.401,-0.412634522,0.198,-0.412634522,0.125,0.294,Plasma Cells,RAD21
0.401,-0.432680987,0.198,-0.432680987,0.081,0.26,Plasma Cells,VGLL4
