phateepi_1,phateepi_2,SCENT_ccat,velocity_length,A,K,P,WENR,mac,fib,curatedCLUST,OWNsig_stemO_UCell,OWNsig_stemS_UCell,,,,
-0.001966077,-0.010610416,0.35123376,NA,1,0,0,0,0,1,TA 1,0,0.3845,,,,
-0.011164102,-0.006096724,0.330030789,NA,1,0,0,0,0,1,TA 1,0.028111111,0.369666667,,,,
0.004567649,0.016026827,0.324084283,NA,1,0,0,0,0,1,ER Stress,0,0.325574074,,,,
-0.027368447,0.009567635,0.397587488,NA,1,0,0,0,0,1,proCSC,0.573444444,0.273037037,,,,
0.00112209,0.016955979,0.336540611,NA,1,0,0,0,0,1,ER Stress,0,0.479407407,,,,
0.029670043,-0.004400234,0.281959731,NA,1,0,0,0,0,1,Early Enterocyte,0,0.416444444,,,,
-0.015146988,-0.004598809,0.429705602,NA,1,0,0,0,0,1,proCSC,0.202777778,0.202148148,,,,
-0.008088665,-0.006460557,0.376387041,NA,1,0,0,0,0,1,TA 1,0.071518519,0.423074074,,,,
-0.020712305,-3.34E-04,0.400539115,NA,1,0,0,0,0,1,proCSC,0.488148148,0.257425926,,,,
-1.54E-04,-0.007889398,0.34914771,NA,1,0,0,0,0,1,TA 1,0.062962963,0.338425926,,,,
0.022770698,0.027062808,0.277837663,NA,1,0,0,0,0,1,Goblet / DCS,0.036518519,0.205074074,,,,
-0.011366507,-0.005804802,0.383303159,NA,1,0,0,0,0,1,TA 1,0.307740741,0.329259259,,,,
-0.004663371,0.00226419,0.317722894,NA,1,0,0,0,0,1,revCSC,0,0.528944444,,,,
-0.019967078,-0.008643158,0.361543036,NA,1,0,0,0,0,1,proCSC,0.303592593,0.109611111,,,,
0.002336118,0.014443724,0.286338183,NA,1,0,0,0,0,1,ER Stress,0,0.406388889,,,,
0.012392004,-0.01336594,0.328995174,NA,1,0,0,0,0,1,Early Enterocyte,0.369,0.254981481,,,,
-0.005100112,1.85E-04,0.321325442,NA,1,0,0,0,0,1,TA 1,0.060407407,0.401722222,,,,
0.004340641,-0.013130337,0.322829475,NA,1,0,0,0,0,1,CSC,0,0.283648148,,,,
-0.018914026,-0.001140492,0.349100993,NA,1,0,0,0,0,1,proCSC,0.307037037,0.297685185,,,,
-0.02113824,0.002884537,0.405386252,NA,1,0,0,0,0,1,proCSC,0.166888889,0.395018519,,,,
0.004233217,0.021697885,0.288389623,NA,1,0,0,0,0,1,ER Stress,0,0.276981481,,,,
0.004062299,-0.010655082,0.335473896,NA,1,0,0,0,0,1,TA 1,0,0.524388889,,,,
-7.98E-04,0.007416605,0.306774819,NA,1,0,0,0,0,1,revCSC,0.014481481,0.526092593,,,,
0.00693202,-0.010330477,0.329486726,NA,1,0,0,0,0,1,TA 1,0,0.501277778,,,,
0.005944071,0.002746256,0.240064991,NA,1,0,0,0,0,1,TA 2,0.090259259,0.32312963,,,,
0.023510293,0.032464319,0.286223993,NA,1,0,0,0,0,1,Goblet / DCS,0,0.169037037,,,,
-0.00135796,-0.001190158,0.258864082,NA,1,0,0,0,0,1,TA 1,0,0.563314815,,,,
-2.56E-04,-0.002394977,0.345381588,NA,1,0,0,0,0,1,TA 1,0,0.467259259,,,,
-0.009027941,-0.005066165,0.368018467,NA,1,0,0,0,0,1,TA 1,0.049925926,0.500425926,,,,
-0.001454852,-0.011273781,0.31867805,NA,1,0,0,0,0,1,CSC,0.013111111,0.246203704,,,,
0.010367828,-0.013561202,0.29756523,NA,1,0,0,0,0,1,Early Enterocyte,0,0.358222222,,,,
-0.004437734,-0.010216624,0.332943803,NA,1,0,0,0,0,1,CSC,0,0.257796296,,,,
-0.005285544,-0.001483546,0.354574444,NA,1,0,0,0,0,1,TA 1,0,0.462851852,,,,
-0.002545105,0.003892594,0.289010164,NA,1,0,0,0,0,1,revCSC,0,0.550833333,,,,
4.12E-04,-0.011588025,0.363788986,NA,1,0,0,0,0,1,CSC,0.010925926,0.346148148,,,,
-7.38E-04,-0.009986654,0.351003914,NA,1,0,0,0,0,1,TA 1,0.079444444,0.513351852,,,,
0.001858088,-4.03E-04,0.295892353,NA,1,0,0,0,0,1,revCSC,0.026111111,0.546592593,,,,
0.02431186,0.023764009,0.297487723,NA,1,0,0,0,0,1,Goblet / DCS,0,0.176240741,,,,
0.002250584,-0.005360762,0.350690467,NA,1,0,0,0,0,1,TA 1,0.038074074,0.456,,,,
-0.001515201,-0.004976214,0.33651754,NA,1,0,0,0,0,1,TA 1,0,0.393314815,,,,
0.002772208,0.018469272,0.277667889,NA,1,0,0,0,0,1,ER Stress,0.044925926,0.509537037,,,,
0.021057265,0.002311564,0.249403264,NA,1,0,0,0,0,1,Goblet / DCS,0,0.328944444,,,,
0.001349902,-0.013065894,0.360515165,NA,1,0,0,0,0,1,CSC,0.115814815,0.199259259,,,,
0.002878755,0.00384311,0.291603361,NA,1,0,0,0,0,1,ER Stress,0,0.541037037,,,,
-0.001105993,-0.001000967,0.34260826,NA,1,0,0,0,0,1,revCSC,0.036185185,0.493981481,,,,
-0.008425945,-0.004611507,0.386780068,NA,1,0,0,0,0,1,TA 1,0.455111111,0.306611111,,,,
0.004279722,0.015863155,0.301980769,NA,1,0,0,0,0,1,ER Stress,0,0.466944444,,,,
-9.02E-04,0.011195545,0.289164387,NA,1,0,0,0,0,1,ER Stress,0,0.563444444,,,,
-0.004634699,0.001137572,0.33146028,NA,1,0,0,0,0,1,revCSC,0.160444444,0.501055556,,,,
-0.011930784,1.03E-04,0.322789604,NA,1,0,0,0,0,1,TA 2,0,0.413222222,,,,
7.51E-04,-0.010541209,0.324714776,NA,1,0,0,0,0,1,TA 1,0.028740741,0.314537037,,,,
0.001622551,0.010864775,0.340455748,NA,1,0,0,0,0,1,TA 2,0.02862963,0.510185185,,,,
-3.15E-04,-0.009670542,0.345575447,NA,1,0,0,0,0,1,TA 1,0.00437037,0.370203704,,,,
0.003054799,0.005451938,0.288138335,NA,1,0,0,0,0,1,ER Stress,0,0.602148148,,,,
-0.027343261,0.009314773,0.414874745,NA,1,0,0,0,0,1,proCSC,0.53262963,0.293666667,,,,
0.01839153,0.005448343,0.361270732,NA,1,0,0,0,0,1,Goblet / DCS,0.214888889,0.322462963,,,,
0.003689678,-0.011164217,0.378581538,NA,1,0,0,0,0,1,TA 1,0,0.218203704,,,,
-0.028472785,0.007488854,0.398595509,NA,1,0,0,0,0,1,proCSC,0.523925926,0.204925926,,,,
0.022814119,-0.010760977,0.328466157,NA,1,0,0,0,0,1,Early Enterocyte,0.046777778,0.088240741,,,,
-0.027053933,0.010452534,0.383462,NA,1,0,0,0,0,1,proCSC,0.351703704,0.311,,,,
0.031031943,-0.004892316,0.348805358,NA,1,0,0,0,0,1,Early Enterocyte,0.030296296,0.121277778,,,,
-0.004283321,0.008096626,0.312167911,NA,1,0,0,0,0,1,revCSC,0,0.697759259,,,,
0.003150105,-0.011081041,0.365972125,NA,1,0,0,0,0,1,TA 1,0.05237037,0.411944444,,,,
-0.006030815,0.002241512,0.305170588,NA,1,0,0,0,0,1,revCSC,0.024888889,0.476611111,,,,
-0.001056998,-0.002658366,0.251572142,NA,1,0,0,0,0,1,TA 2,0,0.326777778,,,,
0.002230017,0.008068733,0.316109573,NA,1,0,0,0,0,1,TA 2,0,0.467703704,,,,
-0.021936119,0.003659867,0.408579779,NA,1,0,0,0,0,1,proCSC,0.279518519,0.311648148,,,,
-0.005402213,-0.003533803,0.324453817,NA,1,0,0,0,0,1,TA 1,0.048222222,0.319722222,,,,
-0.006057828,-0.011962665,0.352412571,NA,1,0,0,0,0,1,CSC,0.07837037,0.251814815,,,,
-0.001418242,-0.007504151,0.357317729,NA,1,0,0,0,0,1,TA 1,0,0.361611111,,,,
0.005603815,-0.008094223,0.303153562,NA,1,0,0,0,0,1,Early Enterocyte,0,0.573092593,,,,
0.002629083,-0.008557677,0.327786174,NA,1,0,0,0,0,1,TA 1,0,0.457148148,,,,
-0.005027847,0.006284492,0.316332712,NA,1,0,0,0,0,1,revCSC,0,0.542481481,,,,
0.004581516,-0.011821771,0.346274433,NA,1,0,0,0,0,1,TA 1,0,0.304611111,,,,
-8.32E-05,-0.003723495,0.338622879,NA,1,0,0,0,0,1,TA 1,0.026555556,0.401018519,,,,
-0.009130151,-0.004076152,0.350498861,NA,1,0,0,0,0,1,TA 1,0.036740741,0.379444444,,,,
0.005179549,-0.005420734,0.262826554,NA,1,0,0,0,0,1,Early Enterocyte,0,0.413296296,,,,
-0.003819503,-0.005507711,0.387564889,NA,1,0,0,0,0,1,TA 1,0.145074074,0.445407407,,,,
-0.005375407,0.010857936,0.34766473,NA,1,0,0,0,0,1,revCSC,0,0.667555556,,,,
-0.001275657,-0.009494432,0.346280856,NA,1,0,0,0,0,1,TA 1,0.008777778,0.318277778,,,,
1.66E-04,-0.015432998,0.348877172,NA,1,0,0,0,0,1,CSC,0.040962963,0.0895,,,,
0.004957134,0.022567809,0.321579243,NA,1,0,0,0,0,1,ER Stress,0,0.172666667,,,,
-0.005282677,0.010871123,0.306558621,NA,1,0,0,0,0,1,revCSC,0,0.654166667,,,,
-4.92E-04,-0.00236225,0.324926908,NA,1,0,0,0,0,1,TA 1,0,0.455462963,,,,
-0.002346937,0.005224039,0.328101665,NA,1,0,0,0,0,1,revCSC,0,0.573425926,,,,
-0.002438173,0.006467148,0.270927949,NA,1,0,0,0,0,1,revCSC,0,0.537925926,,,,
-0.001763068,-0.006290898,0.386178372,NA,1,0,0,0,0,1,TA 1,0.039259259,0.408703704,,,,
0.001812446,-0.002065648,0.349245066,NA,1,0,0,0,0,1,revCSC,0,0.601833333,,,,
-0.005068462,-0.01066156,0.368245953,NA,1,0,0,0,0,1,CSC,0.169148148,0.267,,,,
-0.003931991,0.006511308,0.301761918,NA,1,0,0,0,0,1,revCSC,0,0.524018519,,,,
0.008369594,-0.002265822,0.281047964,NA,1,0,0,0,0,1,revCSC,0.004222222,0.484333333,,,,
0.001313121,0.017454294,0.303448112,NA,1,0,0,0,0,1,ER Stress,0,0.399722222,,,,
-0.00669425,0.008714101,0.353902188,NA,1,0,0,0,0,1,revCSC,0.037296296,0.629074074,,,,
-0.003897912,0.010206656,0.314110744,NA,1,0,0,0,0,1,revCSC,0,0.615574074,,,,
0.033624607,0.003950238,0.249207079,NA,1,0,0,0,0,1,Late Enterocyte,0.035592593,0.052055556,,,,
-0.003980133,-0.0060452,0.376494388,NA,1,0,0,0,0,1,TA 1,0.031666667,0.311333333,,,,
-0.028142663,0.004189576,0.41301174,NA,1,0,0,0,0,1,proCSC,0.347555556,0.215148148,,,,
0.020232283,-0.005903126,0.293304179,NA,1,0,0,0,0,1,Late Enterocyte,0.081925926,0.1975,,,,
-0.003613971,-0.010094737,0.360873559,NA,1,0,0,0,0,1,TA 1,0.364444444,0.122314815,,,,
0.032612593,0.005185316,0.234532311,NA,1,0,0,0,0,1,Late Enterocyte,0,0.249759259,,,,
0.021586613,0.011632072,0.301909113,NA,1,0,0,0,0,1,Goblet / DCS,0.038481481,0.285981481,,,,
0.003932191,0.018686393,0.345394142,NA,1,0,0,0,0,1,ER Stress,0,0.512703704,,,,
-0.001579066,0.004478977,0.326647368,NA,1,0,0,0,0,1,Goblet / DCS,0.05562963,0.121018519,,,,
0.03034862,0.002121014,0.250425574,NA,1,0,0,0,0,1,Late Enterocyte,0,0.2775,,,,
-0.002679978,-0.001547623,0.307630642,NA,1,0,0,0,0,1,TA 1,0,0.568351852,,,,
0.030952557,0.004903529,0.233203905,NA,1,0,0,0,0,1,Late Enterocyte,0,0.058444444,,,,
-0.004706226,-0.0082445,0.375463643,NA,1,0,0,0,0,1,TA 1,0.059444444,0.368648148,,,,
0.007747379,0.003159797,0.28889321,NA,1,0,0,0,0,1,revCSC,0.027814815,0.577740741,,,,
-0.003572814,0.00773021,0.318899357,NA,1,0,0,0,0,1,revCSC,0,0.54762963,,,,
0.002045954,-0.011889824,0.379249195,NA,1,0,0,0,0,1,CSC,0.066555556,0.247703704,,,,
-6.83E-05,-0.009349959,0.32562809,NA,1,0,0,0,0,1,TA 1,0,0.372703704,,,,
-0.004807314,0.003354786,0.289653895,NA,1,0,0,0,0,1,revCSC,0.042444444,0.530981481,,,,
0.014707503,2.56E-04,0.2531767,NA,1,0,0,0,0,1,Late Enterocyte,0,0.476851852,,,,
-4.64E-04,-0.003393762,0.247660463,NA,1,0,0,0,0,1,TA 1,0,0.369074074,,,,
-0.007134311,7.04E-04,0.341048717,NA,1,0,0,0,0,1,revCSC,0.04837037,0.541388889,,,,
-0.006436646,0.002232879,0.286816173,NA,1,0,0,0,0,1,revCSC,0,0.514592593,,,,
-0.003703141,5.95E-04,0.356203274,NA,1,0,0,0,0,1,revCSC,0.052962963,0.509666667,,,,
-0.009278189,-0.006398089,0.377574174,NA,1,0,0,0,0,1,TA 1,0.075185185,0.255037037,,,,
5.42E-04,-0.005252001,0.315271765,NA,1,0,0,0,0,1,TA 1,0,0.446018519,,,,
-0.020019612,-0.002026659,0.389312634,NA,1,0,0,0,0,1,proCSC,0.327703704,0.357092593,,,,
-3.28E-05,-0.003638242,0.31769663,NA,1,0,0,0,0,1,TA 1,0,0.436981481,,,,
-0.001392178,-0.001409922,0.368179444,NA,1,0,0,0,0,1,revCSC,0.080814815,0.429796296,,,,
-0.010211971,-0.003818321,0.368890353,NA,1,0,0,0,0,1,TA 1,0.435962963,0.415296296,,,,
-0.004010943,0.011211317,0.333726399,NA,1,0,0,0,0,1,revCSC,0,0.501148148,,,,
0.006550488,-0.012785941,0.315470695,NA,1,0,0,0,0,1,Early Enterocyte,0.339851852,0.1695,,,,
0.020059552,-0.002123356,0.269434548,NA,1,0,0,0,0,1,Late Enterocyte,0,0.436833333,,,,
-0.024581092,0.003858076,0.369415405,NA,1,0,0,0,0,1,proCSC,0.327555556,0.196351852,,,,
-0.006850288,-0.011614516,0.413391357,NA,1,0,0,0,0,1,CSC,0.20062963,0.163333333,,,,
-0.002423312,-0.012151778,0.372945406,NA,1,0,0,0,0,1,proCSC,0.327851852,0.308777778,,,,
0.033150019,-9.68E-04,0.303189935,NA,1,0,0,0,0,1,Early Enterocyte,0,0,,,,
-0.001440942,0.002276168,0.322617445,NA,1,0,0,0,0,1,revCSC,0.016444444,0.536944444,,,,
0.002706336,-0.015685344,0.334519679,NA,1,0,0,0,0,1,CSC,0.058925926,0.169777778,,,,
-0.001309004,-0.002098814,0.367557443,NA,1,0,0,0,0,1,revCSC,0,0.468740741,,,,
-0.003644854,0.003741534,0.308722191,NA,1,0,0,0,0,1,revCSC,0,0.572240741,,,,
-0.028153014,0.003178467,0.402389048,NA,1,0,0,0,0,1,proCSC,0.234037037,0.230796296,,,,
-3.07E-04,0.001311412,0.342373899,NA,1,0,0,0,0,1,revCSC,0.015,0.549759259,,,,
-0.004070162,-0.0049368,0.385492212,NA,1,0,0,0,0,1,TA 1,0,0.413907407,,,,
-0.014329884,-0.005560808,0.371328697,NA,1,0,0,0,0,1,CSC,0.453407407,0.290074074,,,,
-0.013618065,3.58E-04,0.3287452,NA,1,0,0,0,0,1,TA 2,0.070740741,0.294851852,,,,
-0.021982716,6.01E-04,0.386614696,NA,1,0,0,0,0,1,proCSC,0.454740741,0.102592593,,,,
0.001658371,0.017930358,0.334379716,NA,1,0,0,0,0,1,ER Stress,0.014481481,0.286722222,,,,
0.03836807,0.010392728,0.312574235,NA,1,0,0,0,0,1,Early Enterocyte,0.064222222,0.203962963,,,,
0.004775584,0.011985091,0.298288985,NA,1,0,0,0,0,1,ER Stress,0,0.353425926,,,,
0.004472729,-0.007093267,0.311351162,NA,1,0,0,0,0,1,Early Enterocyte,0.081851852,0.335666667,,,,
-0.01549652,-0.010772094,0.371141399,NA,1,0,0,0,0,1,proCSC,0,0.205648148,,,,
-0.00468696,0.010377383,0.293712982,NA,1,0,0,0,0,1,revCSC,0,0.634481481,,,,
0.024615716,0.038672496,0.272986791,NA,1,0,0,0,0,1,Goblet / DCS,0,0.131074074,,,,
-0.017880812,-0.004703557,0.419195731,NA,1,0,0,0,0,1,CSC,0.293740741,0.226092593,,,,
-0.013024907,-0.011996817,0.396654332,NA,1,0,0,0,0,1,proCSC,0.585296296,0.064314815,,,,
-0.020960756,0.004623043,0.371667784,NA,1,0,0,0,0,1,proCSC,0.373333333,0.385759259,,,,
-0.002939834,-0.013027476,0.292994903,NA,1,0,0,0,0,1,CSC,0.055814815,0.246833333,,,,
-0.0051585,0.006993132,0.31300038,NA,1,0,0,0,0,1,revCSC,0.006851852,0.618685185,,,,
0.004854853,-0.01478259,0.416167098,NA,1,0,0,0,0,1,CSC,0.035333333,0.297592593,,,,
-0.006801466,-0.007293244,0.361006105,NA,1,0,0,0,0,1,TA 1,0.108592593,0.310277778,,,,
0.008916094,-0.013357541,0.29956668,NA,1,0,0,0,0,1,Early Enterocyte,0,0.4115,,,,
-0.002150506,-4.19E-04,0.254207677,NA,1,0,0,0,0,1,TA 2,0.053481481,0.465555556,,,,
-0.003232342,0.011533749,0.320809859,NA,1,0,0,0,0,1,revCSC,0,0.696740741,,,,
-0.013098709,-0.008699462,0.404868657,NA,1,0,0,0,0,1,CSC,0.311481481,0.246462963,,,,
0.002900609,-0.013380194,0.371757818,NA,1,0,0,0,0,1,CSC,0.019518519,0.365944444,,,,
0.004282799,-0.01464447,0.368418623,NA,1,0,0,0,0,1,CSC,0.139296296,0.209759259,,,,
-0.025605139,-0.002066258,0.411955556,NA,1,0,0,0,0,1,proCSC,0.505148148,0.112833333,,,,
-0.004750159,0.01108552,0.336438686,NA,1,0,0,0,0,1,revCSC,0,0.616,,,,
-4.52E-04,3.99E-04,0.336465128,NA,1,0,0,0,0,1,revCSC,0.012814815,0.445,,,,
-0.004239185,0.010196942,0.29663346,NA,1,0,0,0,0,1,revCSC,0,0.632222222,,,,
0.016705206,-0.01309689,0.305988136,NA,1,0,0,0,0,1,Early Enterocyte,0,0.10512963,,,,
-0.024760918,0.003114213,0.404296456,NA,1,0,0,0,0,1,proCSC,0.505444444,0.200666667,,,,
0.004495641,0.004782701,0.274903616,NA,1,0,0,0,0,1,revCSC,0.037148148,0.633074074,,,,
0.002834549,0.002344433,0.273696599,NA,1,0,0,0,0,1,revCSC,0.053592593,0.393814815,,,,
-0.002184566,0.003334417,0.358293414,NA,1,0,0,0,0,1,revCSC,0,0.6345,,,,
0.004830664,0.012129065,0.272994285,NA,1,0,0,0,0,1,ER Stress,0.078407407,0.338685185,,,,
-0.002214712,0.010374164,0.254584137,NA,1,0,0,0,0,1,revCSC,0,0.670462963,,,,
-0.002024256,-0.001396046,0.342361352,NA,1,0,0,0,0,1,revCSC,0,0.485277778,,,,
0.02062522,0.017956528,0.336955538,NA,1,0,0,0,0,1,Goblet / DCS,0.057518519,0.065759259,,,,
0.032036988,0.003401137,0.235023024,NA,1,0,0,0,0,1,Late Enterocyte,0,0.322462963,,,,
-0.002690766,0.004159473,0.350301158,NA,1,0,0,0,0,1,revCSC,0,0.640222222,,,,
0.001935784,0.010713594,0.354433112,NA,1,0,0,0,0,1,TA 2,0.081296296,0.523518519,,,,
-0.003504602,0.001929063,0.287077795,NA,1,0,0,0,0,1,revCSC,0,0.574796296,,,,
0.004926177,0.003889086,0.316636741,NA,1,0,0,0,0,1,revCSC,0,0.429518519,,,,
-0.026428141,0.012189354,0.439613847,NA,1,0,0,0,0,1,proCSC,0.469444444,0.206851852,,,,
-0.003131165,-0.007330941,0.333891352,NA,1,0,0,0,0,1,TA 1,0.025148148,0.385611111,,,,
-0.006585784,0.003710863,0.352104368,NA,1,0,0,0,0,1,revCSC,0.005740741,0.508962963,,,,
0.03834635,0.008235183,0.22855012,NA,1,0,0,0,0,1,Late Enterocyte,0.040148148,0.099240741,,,,
-0.027162659,0.00362163,0.407743657,NA,1,0,0,0,0,1,proCSC,0.600444444,0.179574074,,,,
-0.003281752,-0.008764354,0.358895282,NA,1,0,0,0,0,1,TA 1,0.157407407,0.366777778,,,,
-0.003875055,0.003845848,0.300039319,NA,1,0,0,0,0,1,revCSC,0.032185185,0.545592593,,,,
-0.001605638,0.003025858,0.304743559,NA,1,0,0,0,0,1,revCSC,0,0.605351852,,,,
0.002576131,-0.001413428,0.237467621,NA,1,0,0,0,0,1,revCSC,0,0.494018519,,,,
0.001032555,-0.008020314,0.297302946,NA,1,0,0,0,0,1,Early Enterocyte,0,0.076666667,,,,
0.002464072,-0.014881383,0.381798936,NA,1,0,0,0,0,1,CSC,0.050481481,0.171722222,,,,
0.025055882,0.021952194,0.275342672,NA,1,0,0,0,0,1,Goblet / DCS,0,0.198907407,,,,
0.007500905,3.62E-04,0.259789194,NA,1,0,0,0,0,1,revCSC,0,0.554425926,,,,
0.022362676,0.011852191,0.366688917,NA,1,0,0,0,0,1,Goblet / DCS,0.253925926,0.341462963,,,,
-0.010261548,-0.004329765,0.328704614,NA,1,0,0,0,0,1,TA 2,0.024185185,0.34762963,,,,
0.008968096,-0.010788112,0.361375049,NA,1,0,0,0,0,1,Early Enterocyte,0,0.332166667,,,,
0.001791051,0.004830041,0.31612098,NA,1,0,0,0,0,1,revCSC,0,0.473518519,,,,
0.002604222,0.018630389,0.334251751,NA,1,0,0,0,0,1,ER Stress,0,0.260277778,,,,
-0.02906013,0.011374506,0.446419615,NA,1,0,0,0,0,1,proCSC,0.511814815,0.239388889,,,,
0.009511841,-0.002120296,0.278073187,NA,1,0,0,0,0,1,Late Enterocyte,0.016555556,0.414074074,,,,
2.33E-04,-0.013861143,0.338633756,NA,1,0,0,0,0,1,CSC,0,0.339703704,,,,
-0.003572455,-0.010438191,0.35826223,NA,1,0,0,0,0,1,CSC,0.194037037,0.215759259,,,,
-0.001003822,-0.003352866,0.352088531,NA,1,0,0,0,0,1,revCSC,0.051222222,0.485851852,,,,
-0.016130937,-0.00649501,0.37639117,NA,1,0,0,0,0,1,proCSC,0.355925926,0.27962963,,,,
-0.008228169,-0.007092665,0.332564091,NA,1,0,0,0,0,1,TA 1,0.065185185,0.305,,,,
-0.006565541,0.001361465,0.351004761,NA,1,0,0,0,0,1,TA 1,0.073148148,0.317111111,,,,
0.021757818,0.005522922,0.28572473,NA,1,0,0,0,0,1,Goblet / DCS,0,0.347888889,,,,
7.55E-05,0.012365796,0.34213952,NA,1,0,0,0,0,1,ER Stress,0.064481481,0.609166667,,,,
-0.028778942,0.007996076,0.430964452,NA,1,0,0,0,0,1,proCSC,0.278148148,0.224092593,,,,
2.15E-04,-0.010701986,0.369850862,NA,1,0,0,0,0,1,TA 1,0.010703704,0.261907407,,,,
-0.004756392,0.001136661,0.303211597,NA,1,0,0,0,0,1,revCSC,0,0.518851852,,,,
-0.003800718,0.006072417,0.334987577,NA,1,0,0,0,0,1,revCSC,0,0.506074074,,,,
-0.013667468,-0.005445889,0.407382355,NA,1,0,0,0,0,1,CSC,0.109296296,0.27187037,,,,
-0.005373151,0.013243038,0.337838792,NA,1,0,0,0,0,1,revCSC,0.004814815,0.691851852,,,,
-0.020474232,0.004104975,0.346995666,NA,1,0,0,0,0,1,proCSC,0.309185185,0.385574074,,,,
0.003735232,-0.011944948,0.343641939,NA,1,0,0,0,0,1,TA 1,0,0.381666667,,,,
-0.019647284,-0.002916503,0.371814872,NA,1,0,0,0,0,1,CSC,0.309185185,0.292740741,,,,
-0.00536313,0.012242659,0.313200013,NA,1,0,0,0,0,1,revCSC,0,0.563925926,,,,
-4.95E-04,-0.005165372,0.331715039,NA,1,0,0,0,0,1,revCSC,0.026259259,0.521092593,,,,
-0.024381121,0.003945689,0.392971005,NA,1,0,0,0,0,1,proCSC,0.327037037,0.231351852,,,,
0.011564706,-0.012787688,0.314357141,NA,1,0,0,0,0,1,Early Enterocyte,0,0.411074074,,,,
-0.012564989,1.98E-04,0.34568967,NA,1,0,0,0,0,1,TA 2,0.141074074,0.291685185,,,,
-0.0040916,-0.007397187,0.34772284,NA,1,0,0,0,0,1,TA 1,0.048111111,0.389092593,,,,
0.001544686,-0.010381854,0.350254581,NA,1,0,0,0,0,1,TA 1,0.509037037,0.417555556,,,,
0.005636019,-0.004035027,0.273813553,NA,1,0,0,0,0,1,Early Enterocyte,0,0.556259259,,,,
-0.018070917,-0.00476986,0.396681972,NA,1,0,0,0,0,1,CSC,0.412407407,0.268537037,,,,
-0.001179273,-0.00351365,0.374482275,NA,1,0,0,0,0,1,TA 1,0.10762963,0.542407407,,,,
-0.021093772,0.003142942,0.37043335,NA,1,0,0,0,0,1,proCSC,0.334407407,0.328703704,,,,
-0.018771587,-0.009074387,0.369945867,NA,1,0,0,0,0,1,proCSC,0.472814815,0.162981481,,,,
-0.003305276,0.009531877,0.343662923,NA,1,0,0,0,0,1,revCSC,0.062074074,0.619703704,,,,
-0.019096019,-0.007317955,0.394482035,NA,1,0,0,0,0,1,proCSC,0.556814815,0.171944444,,,,
-0.003383803,-0.015219491,0.390570811,NA,1,0,0,0,0,1,CSC,0.352333333,0.098703704,,,,
-0.002978033,0.005006494,0.31985873,NA,1,0,0,0,0,1,revCSC,0,0.652666667,,,,
-0.010025577,-0.007061863,0.381537173,NA,1,0,0,0,0,1,TA 1,0.103185185,0.318055556,,,,
0.006684212,0.01993973,0.261664796,NA,1,0,0,0,0,1,ER Stress,0,0.24312963,,,,
-0.002813793,0.005554628,0.30125292,NA,1,0,0,0,0,1,revCSC,0.03462963,0.563222222,,,,
-0.008430267,-0.003590031,0.361155013,NA,1,0,0,0,0,1,TA 1,0.434333333,0.32762963,,,,
0.00310522,-0.00962045,0.30263112,NA,1,0,0,0,0,1,TA 1,0.029851852,0.502185185,,,,
-0.011396442,-0.004604746,0.304961627,NA,1,0,0,0,0,1,TA 1,0.328851852,0.303611111,,,,
-0.010651694,-0.009339474,0.411078133,NA,1,0,0,0,0,1,CSC,0.429333333,0.180148148,,,,
0.001470847,-0.016031968,0.37113942,NA,1,0,0,0,0,1,CSC,0.125444444,0.207925926,,,,
0.00471952,0.009456993,0.331158511,NA,1,0,0,0,0,1,ER Stress,0,0.449518519,,,,
-5.27E-04,-0.006596601,0.276017587,NA,1,0,0,0,0,1,TA 1,0.048814815,0.452944444,,,,
0.00115681,-0.002681058,0.304714277,NA,1,0,0,0,0,1,revCSC,0,0.507666667,,,,
0.020995774,0.020844522,0.291962924,NA,1,0,0,0,0,1,Goblet / DCS,0.273592593,0.154962963,,,,
-0.002942438,-0.007647774,0.367949112,NA,1,0,0,0,0,1,TA 1,0,0.46512963,,,,
-0.019430303,-0.004698372,0.354145695,NA,1,0,0,0,0,1,proCSC,0.515518519,0.361888889,,,,
-0.002053575,-0.012156494,0.32616387,NA,1,0,0,0,0,1,CSC,0.08362963,0.275962963,,,,
0.001243363,0.013262128,0.291333986,NA,1,0,0,0,0,1,ER Stress,0.091111111,0.531592593,,,,
-0.003649683,-0.01315538,0.400732794,NA,1,0,0,0,0,1,CSC,0.151777778,0.141259259,,,,
0.005624659,0.018938638,0.27673935,NA,1,0,0,0,0,1,ER Stress,0,0.503851852,,,,
-0.00414459,0.011712062,0.307863193,NA,1,0,0,0,0,1,revCSC,0.076444444,0.6495,,,,
0.012850209,-0.009257984,0.345021512,NA,1,0,0,0,0,1,Goblet / DCS,0.481259259,0.155,,,,
0.010833928,-0.016670796,0.392313665,NA,1,0,0,0,0,1,Goblet / DCS,0.030851852,0.271,,,,
0.039739085,0.013174421,0.268108575,NA,1,0,0,0,0,1,Early Enterocyte,0,0.236888889,,,,
0.017463637,-0.011381555,0.326054121,NA,1,0,0,0,0,1,Early Enterocyte,0,0.267740741,,,,
0.004363553,0.001520148,0.316613866,NA,1,0,0,0,0,1,ER Stress,0.007555556,0.302537037,,,,
-0.008966817,-0.009353256,0.391825257,NA,1,0,0,0,0,1,CSC,0.323592593,0.222259259,,,,
